local,data,hora,lat,long,umidade,t_ex,t1,t2,t3,t4,t5,t6,t7,t8,data_hora,temp,anormal,temp_faixa
1,05/11/2023,20:09:18,-18.918207,-48.230438,35.697792,27.02129,29.250826,26.830812,26.864159,26.864992,26.864992,26.837492,26.804159,28.152494,2023-05-11 20:09:18,4.0,0,"(3.8, 5.7]"
1,05/11/2023,20:19:18,-18.918226,-48.230453,33.36842,27.622032,26.944159,29.28882,29.048326,28.702494,28.328327,27.938326,27.573326,27.255825,2023-05-11 20:19:18,3.1349503750000025,1,"(1.9, 3.8]"
1,05/11/2023,20:29:18,-18.918215,-48.230461,35.373516,26.904366,25.600824,26.656008,26.466658,26.259159,26.086658,25.943325,25.804159,25.692492,2023-05-11 20:29:18,3.0636603749999978,1,"(1.9, 3.8]"
1,05/11/2023,20:39:18,-18.918221,-48.230484,36.551785,26.216448,25.179159,25.489992,25.439991,25.379158,25.354992,25.303326,25.253325,25.234159,2023-05-11 20:39:18,4.0,0,"(3.8, 5.7]"
1,05/11/2023,20:49:18,-18.918217,-48.230515,37.144314,25.830833,25.052492,25.122805,25.129992,25.114992,25.110825,25.094158,25.059158,25.052492,2023-05-11 20:49:18,3.092114249999998,1,"(1.9, 3.8]"
1,05/11/2023,20:59:18,-18.918219,-48.230511,37.945671,25.631992,25.067492,25.018312,25.052492,25.052492,25.059158,25.114159,25.092491,25.063326,2023-05-11 20:59:18,3.0649902499999975,1,"(1.9, 3.8]"
1,05/12/2023,17:19:31,-18.918142,-48.230534,61.014492,30.883268,29.203327,30.338207,30.457735,30.489992,30.497805,30.507494,30.2145,29.72632,2023-05-12 17:19:31,3.179422500000001,1,"(1.9, 3.8]"
1,06/08/2023,00:07:47,-18.918224,-48.230465,39.235294,26.115597,24.360964,24.365898,24.365423,24.365332,24.365307,24.365292,24.365143,24.364676,2023-06-08 00:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,00:17:47,-18.91828,-48.23045,39.227272,26.013634,24.301403,24.30521,24.304663,24.303974,24.303658,24.303471,24.303347,24.302896,2023-06-08 00:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,00:27:47,-18.918337,-48.230503,39.232323,25.965158,24.240797,24.245426,24.242596,24.24176,24.241371,24.24114,24.240986,24.240877,2023-06-08 00:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,00:37:47,-18.918177,-48.23048,39.303032,25.88183,24.183348,24.21463,24.201363,24.193243,24.189287,24.186939,24.185385,24.184278,2023-06-08 00:37:47,3.1923091249999977,1,"(1.9, 3.8]"
1,06/08/2023,00:47:47,-18.918194,-48.230438,39.363636,25.863625,24.118532,24.143072,24.129749,24.125036,24.122536,24.121052,24.12007,24.11937,2023-06-08 00:47:47,3.1249271249999993,1,"(1.9, 3.8]"
1,06/08/2023,00:57:47,-18.91818,-48.230503,39.242424,25.739904,24.056347,24.081478,24.069853,24.063961,24.061096,24.059395,24.05827,24.05747,2023-06-08 00:57:47,3.063483749999996,1,"(1.9, 3.8]"
1,06/08/2023,01:07:47,-18.918215,-48.230457,39.090908,25.641428,23.999634,24.03981,24.025581,24.01573,24.009226,24.005365,24.00281,24.000992,2023-06-08 01:07:47,3.0123935000000017,1,"(1.9, 3.8]"
1,06/08/2023,01:37:47,-18.918192,-48.230461,39.232323,25.416145,23.8276,23.864992,23.864992,23.860193,23.850849,23.842594,23.836,23.831194,2023-06-08 01:37:47,6.847301750000003,1,"(5.7, 7.6]"
1,06/08/2023,01:47:47,-18.918196,-48.230453,39.803032,25.312109,23.763628,23.801586,23.793812,23.793982,23.784735,23.777214,23.77153,23.767008,2023-06-08 01:47:47,5.781686875000002,1,"(5.7, 7.6]"
1,06/08/2023,01:57:47,-18.918186,-48.230488,39.762627,25.262135,23.706493,23.739992,23.739992,23.738615,23.73329,23.72403,23.716209,23.710649,2023-06-08 01:57:47,5.726158749999996,1,"(5.7, 7.6]"
1,06/08/2023,02:07:47,-18.918154,-48.230476,40.010101,25.209578,23.653568,23.677492,23.677492,23.677542,23.676741,23.672709,23.665956,23.659109,2023-06-08 02:07:47,5.670076125000001,1,"(3.8, 5.7]"
1,06/08/2023,02:17:47,-18.918177,-48.230488,40.0,25.156055,23.599592,23.614992,23.614992,23.615042,23.614666,23.613426,23.610916,23.605761,2023-06-08 02:17:47,5.611173375,1,"(3.8, 5.7]"
1,06/08/2023,02:27:47,-18.918167,-48.230484,40.015152,25.129313,23.544773,23.552492,23.552492,23.552542,23.552591,23.55262,23.552639,23.550848,2023-06-08 02:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,02:37:47,-18.918203,-48.23048,40.035355,24.990395,23.488478,23.489992,23.489992,23.49004,23.490089,23.490118,23.490137,23.49003,2023-06-08 02:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,02:47:47,-18.918217,-48.230446,40.267677,24.948971,23.427662,23.427492,23.427492,23.42754,23.427589,23.427618,23.427637,23.427652,2023-06-08 02:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,02:57:47,-18.91818,-48.230465,40.611111,24.89393,23.374105,23.407564,23.399714,23.389297,23.38316,23.379515,23.377102,23.375387,2023-06-08 02:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,03:07:47,-18.918203,-48.230476,40.939392,24.836374,23.322653,23.360462,23.35935,23.351913,23.342556,23.334799,23.329384,23.325533,2023-06-08 03:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,03:17:47,-18.918217,-48.230461,40.994949,24.756536,23.27099,23.302492,23.302492,23.301399,23.297913,23.289406,23.281382,23.275436,2023-06-08 03:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,03:27:47,-18.918205,-48.230488,40.969696,24.702023,23.212173,23.239994,23.239992,23.239468,23.236261,23.231819,23.223808,23.21715,2023-06-08 03:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,03:37:47,-18.918236,-48.230495,41.0,24.658087,23.151672,23.177494,23.177492,23.177538,23.177588,23.17152,23.163982,23.156939,2023-06-08 03:37:47,3.169278124999998,1,"(1.9, 3.8]"
1,06/08/2023,03:47:47,-18.918203,-48.230495,41.247475,24.568684,23.10401,23.114994,23.114992,23.115038,23.115088,23.113594,23.112322,23.109011,2023-06-08 03:47:47,3.1123811250000024,1,"(1.9, 3.8]"
1,06/08/2023,03:57:47,-18.918167,-48.230469,41.585857,24.474735,23.050346,23.052494,23.052492,23.052538,23.052588,23.052618,23.052637,23.05253,2023-06-08 03:57:47,3.0522803749999987,1,"(1.9, 3.8]"
1,06/08/2023,04:27:47,-18.918179,-48.230488,42.005051,24.322201,22.877365,22.910284,22.904922,22.898712,22.890171,22.885101,22.881746,22.879118,2023-06-08 04:27:47,6.890927375,1,"(5.7, 7.6]"
1,06/08/2023,04:37:47,-18.918196,-48.230503,42.0,24.293915,22.816444,22.863182,22.854141,22.839922,22.830435,22.824804,22.821075,22.818426,2023-06-08 04:37:47,6.833553625,1,"(5.7, 7.6]"
1,06/08/2023,04:47:47,-18.918146,-48.230465,42.035355,24.241377,22.752996,22.801588,22.785564,22.773426,22.76581,22.760778,22.757309,22.754841,2023-06-08 04:47:47,5.769038999999999,1,"(5.7, 7.6]"
1,06/08/2023,04:57:47,-18.918184,-48.230446,42.292931,24.129787,22.708069,22.739994,22.739992,22.740034,22.735409,22.726564,22.718317,22.712452,2023-06-08 04:57:47,5.727603875,1,"(5.7, 7.6]"
1,06/08/2023,05:07:47,-18.918163,-48.230488,42.974747,24.098965,22.658722,22.677494,22.677492,22.677534,22.677586,22.677616,22.673271,22.664885,2023-06-08 05:07:47,5.673075000000001,1,"(3.8, 5.7]"
1,06/08/2023,05:17:47,-18.918161,-48.23045,43.015152,24.039379,22.585594,22.614994,22.614992,22.615034,22.604242,22.599871,22.592472,22.590221,2023-06-08 05:17:47,5.602177499999996,1,"(3.8, 5.7]"
1,06/08/2023,05:27:47,-18.918135,-48.230488,43.0,23.972721,22.552555,22.552494,22.552492,22.552534,22.552586,22.552616,22.552635,22.552528,2023-06-08 05:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,05:37:47,-18.918171,-48.230484,43.10606,23.916161,22.489634,22.551588,22.540339,22.523994,22.515594,22.510611,22.504635,22.495087,2023-06-08 05:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,05:47:47,-18.918152,-48.230518,43.31818,23.826759,22.451122,22.474596,22.482613,22.484894,22.474989,22.465384,22.459024,22.454502,2023-06-08 05:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,05:57:47,-18.918196,-48.230576,43.929295,23.770695,22.37747,22.426588,22.416206,22.398706,22.390169,22.385099,22.381744,22.379358,2023-06-08 05:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,06:07:47,-18.918179,-48.23045,43.989899,23.734333,22.316864,22.349596,22.353706,22.336493,22.327881,22.322769,22.319384,22.316978,2023-06-08 06:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,06:17:47,-18.918207,-48.23048,44.0,23.661592,22.285507,22.304306,22.30336,22.303102,22.297482,22.285845,22.284475,22.28651,2023-06-08 06:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,06:27:47,-18.918148,-48.230465,44.0,23.598471,22.211645,22.239994,22.239992,22.238317,22.237106,22.230967,22.222679,22.216183,2023-06-08 06:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,06:37:47,-18.918184,-48.23045,44.095959,23.569216,22.18092,22.177494,22.181398,22.18609,22.184172,22.182863,22.181997,22.181381,2023-06-08 06:37:47,3.1820393749999987,1,"(1.9, 3.8]"
1,06/08/2023,06:47:47,-18.918177,-48.230499,44.313129,23.446468,22.145672,22.176588,22.175756,22.169252,22.170353,22.164232,22.155954,22.15007,2023-06-08 06:47:47,3.1634846250000024,1,"(1.9, 3.8]"
1,06/08/2023,06:57:47,-18.9182,-48.230503,44.489899,23.388386,22.10148,22.114994,22.114992,22.115028,22.115082,22.115112,22.113726,22.108524,2023-06-08 06:57:47,3.1123672499999984,1,"(1.9, 3.8]"
1,06/08/2023,07:07:47,-18.918144,-48.230495,44.666668,23.363098,22.039507,22.052494,22.052492,22.052244,22.038551,22.037199,22.039682,22.03904,2023-06-08 07:07:47,3.0439011250000014,1,"(1.9, 3.8]"
1,06/08/2023,07:17:47,-18.918165,-48.230488,44.989899,23.343943,21.995102,22.039812,22.022978,22.011717,22.006237,22.002983,22.00083,21.999298,2023-06-08 07:17:47,3.0098696250000003,1,"(1.9, 3.8]"
1,06/08/2023,07:47:47,-18.918173,-48.230484,45.005051,23.175262,21.855793,21.864994,21.864557,21.864742,21.863167,21.856642,21.852884,21.854549,2023-06-08 07:47:47,6.859665999999997,1,"(5.7, 7.6]"
1,06/08/2023,07:57:47,-18.918171,-48.230503,45.0,23.175228,21.806971,21.836008,21.820288,21.814228,21.811296,21.809555,21.808403,21.807583,2023-06-08 07:57:47,6.8142914999999995,1,"(5.7, 7.6]"
1,06/08/2023,08:07:47,-18.918217,-48.230473,45.0,23.121698,21.769829,21.796154,21.796415,21.796534,21.794077,21.78652,21.779545,21.773985,2023-06-08 08:07:47,5.786632375,1,"(5.7, 7.6]"
1,06/08/2023,08:17:47,-18.918228,-48.230476,45.0,23.115664,21.734791,21.739994,21.739992,21.740025,21.740078,21.74011,21.740131,21.738701,2023-06-08 08:17:47,5.739227749999998,1,"(5.7, 7.6]"
1,06/08/2023,08:27:47,-18.918188,-48.230476,45.005051,23.098469,21.678288,21.681116,21.679228,21.679237,21.678854,21.678627,21.678476,21.678368,2023-06-08 08:27:47,5.679024249999998,1,"(3.8, 5.7]"
1,06/08/2023,08:37:47,-18.918175,-48.230484,45.464645,23.116636,21.650089,21.675682,21.676624,21.675241,21.673326,21.668295,21.66102,21.655006,2023-06-08 08:37:47,5.6669103750000005,1,"(3.8, 5.7]"
1,06/08/2023,08:47:47,-18.918217,-48.230492,45.207069,23.099993,21.614737,21.614994,21.614992,21.615025,21.615078,21.61511,21.615131,21.615147,2023-06-08 08:47:47,5.615026749999998,1,"(3.8, 5.7]"
1,06/08/2023,08:57:47,-18.918306,-48.230476,45.070705,23.087349,21.566757,21.595066,21.591988,21.586201,21.580427,21.575306,21.571493,21.568783,2023-06-08 08:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:07:47,-18.918184,-48.230473,45.0,23.157566,21.552235,21.552494,21.552492,21.552523,21.552576,21.552608,21.552629,21.552645,2023-06-08 09:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:17:47,-18.918177,-48.230484,45.0,23.212099,21.510147,21.53619,21.535999,21.528265,21.525152,21.521105,21.516733,21.513025,2023-06-08 09:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:27:47,-18.918165,-48.230488,44.873737,23.24745,21.490156,21.489994,21.489992,21.490023,21.490076,21.490108,21.490129,21.490145,2023-06-08 09:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:37:47,-18.91815,-48.230473,44.18182,23.357069,21.490156,21.489994,21.489992,21.490023,21.490076,21.490108,21.490129,21.490145,2023-06-08 09:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:47:47,-18.918159,-48.230469,44.0,23.429295,21.490156,21.489994,21.489992,21.490023,21.490076,21.490108,21.490129,21.490145,2023-06-08 09:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,09:57:47,-18.918177,-48.230457,43.767677,23.704044,21.500994,21.489994,21.489992,21.490023,21.490076,21.490448,21.491255,21.495081,2023-06-08 09:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,10:07:47,-18.918177,-48.230522,43.0,23.966667,21.551708,21.544342,21.548586,21.549953,21.550663,21.551085,21.551361,21.551559,2023-06-08 10:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,10:17:47,-18.918159,-48.23048,42.297981,24.179283,21.599375,21.557022,21.565514,21.573359,21.583191,21.589703,21.594017,21.597082,2023-06-08 10:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,10:27:47,-18.918184,-48.230488,41.959595,24.346458,21.627573,21.614994,21.614992,21.615025,21.615078,21.615448,21.616961,21.621529,2023-06-08 10:27:47,5.617700000000003,1,"(3.8, 5.7]"
1,06/08/2023,10:37:47,-18.918184,-48.230488,41.050507,24.508583,21.67671,21.669342,21.673586,21.674955,21.675665,21.676086,21.676365,21.676561,2023-06-08 10:37:47,5.67490875,1,"(3.8, 5.7]"
1,06/08/2023,10:47:47,-18.918186,-48.23048,40.015152,24.683842,21.724058,21.6784,21.684437,21.696932,21.707552,21.714195,21.718594,21.721722,2023-06-08 10:47:47,5.7057362499999975,1,"(5.7, 7.6]"
1,06/08/2023,10:57:47,-18.918173,-48.230503,39.419193,24.949478,21.763937,21.739994,21.739992,21.740311,21.740503,21.743835,21.75083,21.758329,2023-06-08 10:57:47,5.747216375000001,1,"(5.7, 7.6]"
1,06/08/2023,11:07:47,-18.918173,-48.230492,39.035355,25.072201,21.818966,21.802494,21.802492,21.802526,21.80258,21.80295,21.805588,21.812281,2023-06-08 11:07:47,6.806234625000002,1,"(5.7, 7.6]"
1,06/08/2023,11:17:47,-18.918209,-48.230503,39.005051,25.317184,21.87631,21.863182,21.864124,21.864456,21.864655,21.864773,21.865553,21.869963,2023-06-08 11:17:47,6.866627000000001,1,"(5.7, 7.6]"
1,06/08/2023,11:47:47,-18.918201,-48.230465,38.363636,25.885851,22.077385,22.051588,22.052057,22.052244,22.052794,22.056677,22.064739,22.071917,2023-06-08 11:47:47,3.0599251249999995,1,"(1.9, 3.8]"
1,06/08/2023,11:57:47,-18.91819,-48.230511,38.575756,26.069681,22.148407,22.114994,22.114992,22.115601,22.12146,22.130695,22.1385,22.144171,2023-06-08 11:57:47,3.1286024999999995,1,"(1.9, 3.8]"
1,06/08/2023,12:07:47,-18.918196,-48.23048,38.101009,26.199976,22.220062,22.177494,22.177925,22.186661,22.199478,22.207762,22.213247,22.217146,2023-06-08 12:07:47,3.1999718749999957,1,"(1.9, 3.8]"
1,06/08/2023,12:17:47,-18.918159,-48.230495,37.974747,26.38888,22.303396,22.254486,22.274281,22.283981,22.288765,22.291603,22.293484,22.296265,2023-06-08 12:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,12:27:47,-18.918247,-48.230495,37.989899,26.597446,22.389254,22.362276,22.363689,22.364176,22.364445,22.367823,22.376253,22.383694,2023-06-08 12:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,12:37:47,-18.918221,-48.230495,37.60606,26.763597,22.469009,22.427494,22.427925,22.433809,22.446503,22.455391,22.461277,22.465462,2023-06-08 12:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,12:47:47,-18.918236,-48.230522,37.21212,26.908049,22.563183,22.518074,22.534697,22.540833,22.543869,22.545671,22.547991,22.55566,2023-06-08 12:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,12:57:47,-18.918167,-48.230518,34.368687,27.417173,22.671032,22.614994,22.614992,22.624166,22.637831,22.645943,22.651453,22.661032,2023-06-08 12:57:47,5.640180375,1,"(3.8, 5.7]"
1,06/08/2023,13:07:47,-18.918236,-48.230545,31.959597,28.027271,22.81455,22.739088,22.74954,22.766863,22.776014,22.783646,22.797146,22.806986,2023-06-08 13:07:47,5.7792291250000005,1,"(5.7, 7.6]"
1,06/08/2023,13:27:47,-18.918184,-48.230511,30.949495,28.587355,23.118319,23.051588,23.05336,23.072229,23.0832,23.089712,23.098528,23.109732,2023-06-08 13:27:47,3.084583500000001,1,"(1.9, 3.8]"
1,06/08/2023,13:37:47,-18.918207,-48.230484,30.348484,28.747955,23.260153,23.181116,23.207874,23.21892,23.224358,23.232496,23.24436,23.252796,2023-06-08 13:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,13:47:47,-18.918232,-48.230495,30.171717,28.97019,23.412195,23.354122,23.359783,23.362186,23.374868,23.385612,23.392727,23.400917,2023-06-08 13:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,13:57:47,-18.91819,-48.230518,29.777779,29.187372,23.560133,23.489992,23.494331,23.5123,23.522615,23.529243,23.541517,23.55217,2023-06-08 13:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,14:07:47,-18.918192,-48.230522,29.510101,29.278316,23.709019,23.638542,23.658829,23.665272,23.670151,23.682364,23.692139,23.699089,2023-06-08 14:07:47,5.676925625000003,1,"(3.8, 5.7]"
1,06/08/2023,14:17:47,-18.918198,-48.230484,29.136364,29.444448,23.861061,23.80068,23.801624,23.809963,23.823851,23.832262,23.83938,23.851425,2023-06-08 14:17:47,6.827530750000001,1,"(5.7, 7.6]"
1,06/08/2023,14:37:47,-18.918207,-48.230492,28.570707,29.645472,24.135155,24.06155,24.087648,24.097065,24.1017,24.109192,24.12077,24.129002,2023-06-08 14:37:47,3.1052602500000006,1,"(1.9, 3.8]"
1,06/08/2023,14:47:47,-18.918186,-48.230461,27.989899,29.668192,24.265629,24.207384,24.223932,24.229488,24.232441,24.242325,24.252529,24.259785,2023-06-08 14:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,14:57:47,-18.918219,-48.230457,27.641415,29.823742,24.396311,24.348688,24.35718,24.359911,24.362757,24.373592,24.382738,24.38924,2023-06-08 14:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,15:07:47,-18.91828,-48.230488,27.30303,29.897488,24.527308,24.48184,24.486086,24.48748,24.493923,24.505875,24.51379,24.519419,2023-06-08 15:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,15:17:47,-18.918264,-48.23048,26.671717,29.920677,24.647362,24.612274,24.613689,24.614193,24.617435,24.628334,24.636679,24.642612,2023-06-08 15:17:47,5.626572249999995,1,"(3.8, 5.7]"
1,06/08/2023,15:27:47,-18.918217,-48.230495,26.101009,29.891911,24.760685,24.716442,24.728706,24.732632,24.734571,24.737755,24.746479,24.754608,2023-06-08 15:27:47,5.738984749999997,1,"(5.7, 7.6]"
1,06/08/2023,15:37:47,-18.918213,-48.230488,25.489899,29.927784,24.854961,24.802492,24.80336,24.819675,24.831297,24.838196,24.842762,24.846491,2023-06-08 15:37:47,6.8299042499999985,1,"(5.7, 7.6]"
1,06/08/2023,15:57:47,-18.918201,-48.230473,25.025253,30.031845,25.065504,25.018072,25.034697,25.040854,25.043884,25.045681,25.049688,25.058317,2023-06-08 15:57:47,3.0445871249999996,1,"(1.9, 3.8]"
1,06/08/2023,16:07:47,-18.918196,-48.23048,26.166666,30.011118,25.148836,25.114992,25.114992,25.115339,25.121477,25.131216,25.139074,25.144661,2023-06-08 16:07:47,3.128823374999996,1,"(1.9, 3.8]"
1,06/08/2023,16:17:47,-18.918203,-48.230473,27.464647,29.937908,25.21302,25.177492,25.177492,25.179552,25.18589,25.196426,25.203827,25.209087,2023-06-08 16:17:47,3.192848250000001,1,"(1.9, 3.8]"
1,06/08/2023,16:27:47,-18.918177,-48.230495,28.191919,29.939381,25.279203,25.239992,25.239992,25.244619,25.256256,25.264854,25.271254,25.275803,2023-06-08 16:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,16:37:47,-18.918236,-48.230484,29.0,29.940411,25.336338,25.302492,25.302492,25.303127,25.308979,25.31889,25.326576,25.332163,2023-06-08 16:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,16:47:47,-18.918209,-48.23048,29.282827,29.890898,25.394104,25.364992,25.364992,25.365055,25.367439,25.374613,25.382883,25.389244,2023-06-08 16:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,16:57:47,-18.918213,-48.230473,30.010101,29.926771,25.444187,25.427492,25.427492,25.427555,25.427601,25.427797,25.431307,25.437895,2023-06-08 16:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,17:07:47,-18.918196,-48.230469,30.297979,29.876785,25.490589,25.487274,25.488689,25.489201,25.489464,25.48962,25.489723,25.489918,2023-06-08 17:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,17:17:47,-18.918209,-48.230484,31.040403,29.764149,25.542568,25.503578,25.517336,25.526014,25.532194,25.536367,25.539133,25.541098,2023-06-08 17:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,17:27:47,-18.918219,-48.230473,31.176767,29.749004,25.562033,25.552492,25.552492,25.552555,25.552601,25.552628,25.553631,25.557476,2023-06-08 17:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,17:37:47,-18.9182,-48.230453,32.0,29.684847,25.6138,25.604122,25.60935,25.611349,25.612339,25.612926,25.613316,25.613594,2023-06-08 17:37:47,5.611349499999999,1,"(3.8, 5.7]"
1,06/08/2023,17:47:47,-18.918203,-48.230469,32.0,29.586895,25.617378,25.614992,25.614992,25.615059,25.615103,25.615297,25.615427,25.616123,2023-06-08 17:47:47,5.615546375000001,1,"(3.8, 5.7]"
1,06/08/2023,17:57:47,-18.918194,-48.230492,32.429295,29.501499,25.661043,25.629484,25.637127,25.643597,25.647629,25.651884,25.655405,25.658632,2023-06-08 17:57:47,5.648100124999999,1,"(3.8, 5.7]"
1,06/08/2023,18:07:47,-18.918243,-48.230473,33.030304,29.427774,25.677353,25.674774,25.676189,25.676702,25.676966,25.67712,25.677223,25.677298,2023-06-08 18:07:47,5.6767031249999995,1,"(3.8, 5.7]"
1,06/08/2023,18:17:47,-18.918228,-48.230438,33.222221,29.33131,25.67767,25.677492,25.677492,25.677559,25.677603,25.677628,25.677647,25.67766,2023-06-08 18:17:47,5.677593875000003,1,"(3.8, 5.7]"
1,06/08/2023,18:27:47,-18.918192,-48.230484,33.924244,29.270218,25.67767,25.677492,25.677492,25.677559,25.677603,25.677628,25.677647,25.67766,2023-06-08 18:27:47,5.677593875000003,1,"(3.8, 5.7]"
1,06/08/2023,18:37:47,-18.918203,-48.230469,34.5,29.16716,25.67767,25.677492,25.677492,25.677559,25.677603,25.677628,25.677647,25.67766,2023-06-08 18:37:47,5.677593875000003,1,"(3.8, 5.7]"
1,06/08/2023,18:47:47,-18.918221,-48.230453,34.611111,29.067192,25.67767,25.677492,25.677492,25.677559,25.677603,25.677628,25.677647,25.67766,2023-06-08 18:47:47,5.677593875000003,1,"(3.8, 5.7]"
1,06/08/2023,18:57:47,-18.918213,-48.23045,34.762627,28.967155,25.677248,25.67568,25.676624,25.676987,25.677177,25.67729,25.677364,25.677418,2023-06-08 18:57:47,5.676973499999999,1,"(3.8, 5.7]"
1,06/08/2023,19:07:47,-18.918175,-48.230465,34.530304,28.897974,25.67367,25.671152,25.674019,25.67499,25.675478,25.675596,25.675676,25.675011,2023-06-08 19:07:47,5.674449000000006,1,"(3.8, 5.7]"
1,06/08/2023,19:17:47,-18.918228,-48.230423,34.303032,28.748461,25.628321,25.657564,25.653187,25.64588,25.640188,25.635454,25.632742,25.630213,2023-06-08 19:17:47,5.640443625,1,"(3.8, 5.7]"
1,06/08/2023,19:27:47,-18.91818,-48.230465,34.232323,28.616148,25.61517,25.614992,25.614992,25.615059,25.615103,25.615128,25.615147,25.61516,2023-06-08 19:27:47,5.615093875000003,1,"(3.8, 5.7]"
1,06/08/2023,19:37:47,-18.918192,-48.230446,34.888889,28.487846,25.597176,25.614086,25.614557,25.614487,25.613615,25.61174,25.608389,25.603357,2023-06-08 19:37:47,5.609675874999997,1,"(3.8, 5.7]"
1,06/08/2023,19:47:47,-18.918209,-48.230507,35.343433,28.392918,25.552774,25.553398,25.552925,25.552841,25.552814,25.552797,25.552788,25.55278,2023-06-08 19:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,19:57:47,-18.9182,-48.23045,36.217171,28.300005,25.540253,25.551586,25.552057,25.552271,25.551964,25.551613,25.549549,25.545553,2023-06-08 19:57:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:07:47,-18.918186,-48.230473,36.510101,28.197479,25.491011,25.496332,25.493464,25.492338,25.491802,25.491484,25.491272,25.491123,2023-06-08 20:07:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:17:47,-18.918221,-48.230423,36.661617,28.099482,25.465338,25.489992,25.489992,25.489485,25.488188,25.483862,25.477619,25.47065,2023-06-08 20:17:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:27:47,-18.918221,-48.230465,36.474747,27.979298,25.42767,25.427492,25.427492,25.427555,25.427601,25.427628,25.427647,25.42766,2023-06-08 20:27:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:37:47,-18.918186,-48.230484,37.601009,27.910639,25.370745,25.405752,25.386694,25.380182,25.376368,25.374105,25.372606,25.371542,2023-06-08 20:37:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:47:47,-18.918201,-48.230457,39.570705,27.782827,25.333603,25.364992,25.364557,25.363628,25.359573,25.351578,25.343891,25.338064,2023-06-08 20:47:47,4.0,0,"(3.8, 5.7]"
1,06/08/2023,20:57:47,-18.91824,-48.230438,39.873737,27.709589,25.300354,25.302492,25.302492,25.302555,25.302601,25.302628,25.302647,25.302298,2023-06-08 20:57:47,4.0,0,"(3.8, 5.7]"
1,06/10/2023,00:01:00,-18.91818,-48.230473,62.167797,27.693533,27.421738,27.324953,27.32666,27.364994,27.364994,27.413326,27.427494,27.427494,2023-06-10 00:01:00,4.0,0,"(3.8, 5.7]"
1,06/10/2023,00:11:00,-18.918201,-48.230495,62.112053,27.639297,27.364994,27.341555,27.339161,27.303326,27.307493,27.302492,27.301659,27.344994,2023-06-10 00:11:00,4.0,0,"(3.8, 5.7]"
1,06/10/2023,00:21:00,-18.918177,-48.230457,62.082191,27.617899,27.240885,27.35718,27.314159,27.302492,27.302492,27.302492,27.299158,27.274158,2023-06-10 00:21:00,4.0,0,"(3.8, 5.7]"
